"Name","Location","FunctionSignature","FunctionSize"
"SetVectorDirection","1002bee0","void SetVectorDirection(TQuaternion * this\, TVector3 * param_1\, TVector3 * param_2)","529"
"GetEulerXYZ","1002c100","void GetEulerXYZ(TQuaternion * this\, float * param_1)","292"
"SetFromEulerYX","1002c230","void SetFromEulerYX(TQuaternion * this\, float * param_1)","184"
"SetFromEulerRollPitchYaw","1002c2f0","void SetFromEulerRollPitchYaw(TQuaternion * this\, float param_1\, float param_2\, float param_3)","134"
"Divide","1002c3d0","void Divide(TQuaternion * param_1\, TQuaternion * param_2\, TQuaternion * param_3)","45"
"Multiply","1002c400","void Multiply(TQuaternion * param_1\, TQuaternion * param_2\, TQuaternion * param_3)","45"
"Subtract","1002c430","void Subtract(TQuaternion * param_1\, TQuaternion * param_2\, TQuaternion * param_3)","45"
"Add","1002c460","void Add(TQuaternion * param_1\, TQuaternion * param_2\, TQuaternion * param_3)","45"
"operator/","1002c490","TQuaternion operator/(TQuaternion * this\, float param_1)","71"
"operator/","1002c4e0","TQuaternion operator/(TQuaternion * this\, TQuaternion * param_1)","45"
"operator*","1002c510","TQuaternion operator*(TQuaternion * this\, float param_1)","45"
"operator*","1002c540","TQuaternion operator*(TQuaternion * this\, TQuaternion * param_1)","45"
"operator-","1002c570","TQuaternion operator-(TQuaternion * this\, TQuaternion * param_1)","45"
"operator+","1002c5a0","TQuaternion operator+(TQuaternion * this\, TQuaternion * param_1)","45"
"operator/=","1002c5d0","TQuaternion * operator/=(TQuaternion * this\, float param_1)","47"
"GetInt","1002c600","int GetInt(TRandom * this\, int param_1\, int param_2)","105"
"Isaac","1002c670","void Isaac(TRandom * this)","589"
"RandInit","1002c8c0","void RandInit(TRandom * this)","858"
"RandRaw","1002cc20","uint RandRaw(TRandom * this)","41"
"GetFloatMinRange","1002cc50","float GetFloatMinRange(TRandom * this\, float param_1\, float param_2)","38"
"GetFloatMinMax","1002cc80","float GetFloatMinMax(TRandom * this\, float param_1\, float param_2)","46"
"GetFloat2","1002ccb0","float GetFloat2(TRandom * this)","34"
"GetFloat","1002cce0","float GetFloat(TRandom * this)","28"
"GetInt","1002cd00","int GetInt(TRandom * this\, int param_1)","32"
"GetInt","1002cd20","int GetInt(TRandom * this)","10"
"GetSeed","1002cd30","uint GetSeed(TRandom * this)","3"
"SetSeed","1002cd40","void SetSeed(TRandom * this\, uint param_1)","18"
"~TRandom","1002cd60","void ~TRandom(TRandom * this)","1"
"TRandom","1002cd70","undefined TRandom(TRandom * this)","45"
"operator=","1002cda0","TRandom * operator=(TRandom * this\, TRandom * param_1)","28"
"TScheduler","1002ce40","undefined TScheduler(TScheduler * this\, TKernelInterface * param_1)","100"
"~TScheduler","1002ceb0","void ~TScheduler(TScheduler * this)","177"
"Update","1002cf70","void Update(TScheduler * this)","153"
"CreateTask","1002d010","TTask * CreateTask(TScheduler * this\, TClass * a_rTaskClass\, TTask * param_2)","222"
"DestroyTask","1002d100","void DestroyTask(TScheduler * this\, TTask * param_1)","33"
"DestroyAllTasks","1002d130","void DestroyAllTasks(TScheduler * this)","31"
"Debug_PrintTaskTree","1002d150","void Debug_PrintTaskTree(TScheduler * this)","64"
"DestroyDyingTasks","1002d190","void DestroyDyingTasks(TScheduler * this\, TTask * a_pTask)","102"
"UpdateActiveTasks","1002d200","void UpdateActiveTasks(TScheduler * this\, TTask * param_1)","150"
"DestroyTaskRecurse","1002d2a0","void DestroyTaskRecurse(TScheduler * this\, TTask * param_1)","143"
"DeleteTaskRecurse","1002d350","void DeleteTaskRecurse(TScheduler * this\, TTask * param_1)","69"
"DeleteTaskAtomic","1002d3a0","void DeleteTaskAtomic(TScheduler * this\, TTask * a_pTask)","309"
"Debug_PrintTaskTree_Rescurse","1002d4e0","void Debug_PrintTaskTree_Rescurse(TScheduler * this\, TTask * param_1\, int param_2)","239"
"DeleteTask","1002d630","void DeleteTask(TScheduler * this\, TTask * param_1)","36"
"GetTree","1002d660","TNodeTree<class_Toshi::TTask> * GetTree(TScheduler * this)","6"
"SetDebugSlowTime","1002d670","void SetDebugSlowTime(TScheduler * this\, bool param_1)","26"
"GetKernelInterface","1002d690","TKernelInterface * GetKernelInterface(TScheduler * this)","4"
"DeinitialiseStatic","1002d6a0","void DeinitialiseStatic(void)","1"
"InitialiseStatic","1002d6b0","void InitialiseStatic(void)","1"
"CreateObjectInPlace","1002d6c0","TObject * CreateObjectInPlace(void * param_1)","41"
"CreateObject","1002d6f0","TObject * CreateObject(void)","39"
"GetClass","1002d720","TClass * GetClass(TScheduler * this)","6"
"GetKernel","1002d7c0","TKernelInterface * GetKernel(TTask * this)","17"
"DeleteRecurse","1002d7e0","undefined DeleteRecurse(TNodeTree * this\, int * param_1)","106"
"Insert","1002d850","undefined Insert(TNodeTree * this\, TNodeTree_TNode * param_1\, TNodeTree_TNode * param_2)","182"
"InsertAtRoot","1002d910","undefined InsertAtRoot(TNodeTree * this\, TNodeTree_TNode * param_1\, TNodeTree_TNode * param_2)","179"
"Remove","1002d9d0","int Remove(TNodeTree * this\, int param_1\, char param_2)","324"
"Union","1002db30","void Union(TSphere * this\, TSphere * param_1\, TSphere * param_2)","216"
"ComparePlane","1002dc10","PlaneComparison ComparePlane(TSphere * this\, TPlane * param_1)","80"
"operator=","1002dc60","TSphere * operator=(TSphere * this\, TSphere * param_1)","31"
"TSphere","1002dc80","undefined TSphere(TSphere * this\, TSphere * param_1)","31"
"TSphere","1002dca0","undefined TSphere(TSphere * this\, TVector4 * param_1)","31"
"TSphere","1002dcc0","undefined TSphere(TSphere * this\, TVector3 * param_1\, float param_2)","32"
"TSphere","1002dce0","undefined TSphere(TSphere * this\, float param_1\, float param_2\, float param_3\, float param_4)","32"
"TSphere","1002dd00","undefined TSphere(TSphere * this)","3"
"Set","1002dd10","void Set(TSphere * this\, TSphere * param_1)","29"
"Set","1002dd30","void Set(TSphere * this\, TVector4 * param_1)","29"
"Set","1002dd50","void Set(TSphere * this\, TVector3 * param_1\, float param_2)","30"
"Set","1002dd70","void Set(TSphere * this\, float param_1\, float param_2\, float param_3\, float param_4)","30"
"AsVector4","1002dd90","TVector4 * AsVector4(TSphere * this)","3"
"AsVector4","1002dda0","TVector4 * AsVector4(TSphere * this)","3"
"FUN_1002ddb0","1002ddb0","char * FUN_1002ddb0(undefined4 param_1\, char * param_2\, int param_3)","129"
"Pack","1002de40","void Pack(TDateTime * this\, uint * param_1\, uint * param_2)","61"
"UnPack","1002de80","void UnPack(TDateTime * this\, uint * param_1\, uint * param_2)","51"
"StringCompare","1002dec0","int StringCompare(char * param_1\, char * param_2\, int param_3)","147"
"StringCompareNoCase","1002df60","int StringCompareNoCase(char * param_1\, char * param_2\, int param_3)","121"
"StringCopy","1002dfe0","char * StringCopy(char * param_1\, char * param_2\, int param_3)","125"
"StringLength","1002e060","int StringLength(char * a_String)","76"
"StringFindChar","1002e0b0","char * StringFindChar(char * param_1\, char param_2)","36"
"StringCharToUnicode","1002e0e0","ushort * StringCharToUnicode(ushort * a_UnicodeString\, char * a_CharString\, int param_3)","133"
"StringUnicodeToChar","1002e170","char * StringUnicodeToChar(char * param_1\, ushort * param_2\, int param_3)","129"
"HashString","1002e200","uint HashString(char * param_1)","35"
"StringCompare","1002e230","int StringCompare(ushort * param_1\, ushort * param_2\, int param_3)","124"
"StringCompareNoCase","1002e2b0","int StringCompareNoCase(ushort * param_1\, ushort * param_2\, int param_3)","124"
"StringCopy","1002e330","ushort * StringCopy(ushort * param_1\, ushort * param_2\, int param_3)","124"
"StringLength","1002e3b0","int StringLength(ushort * param_1)","69"
"StringFindChar","1002e400","ushort * StringFindChar(ushort * param_1\, ushort param_2)","39"
"HashString","1002e430","uint HashString(ushort * param_1)","37"
"CreateCStringPoolExplicit","1002e460","TCStringPool * CreateCStringPoolExplicit(int param_1\, int param_2)","74"
"CreateCStringPoolExplicit","1002e4b0","TCStringPool * CreateCStringPoolExplicit(char * param_1\, int param_2\, int param_3)","81"
"GetCStringPool","1002e510","TCStringPool * GetCStringPool(void)","65"
"GetLocalTime","1002e560","bool GetLocalTime(TDateTime * param_1)","86"
"StringFormatDateTime","1002e5c0","void StringFormatDateTime(TDateTime * param_1\, TCString * param_2)","80"
"BCDToInteger","1002e610","uint BCDToInteger(uint param_1)","66"
"GetLocale","1002e660","TLocale * GetLocale(void)","58"
"GetWStringPool","1002e6a0","TWStringPool * GetWStringPool(void)","58"
"StringFormat","1002e6e0","int StringFormat(ushort * param_1\, ushort * param_2\, ...)","36"
"StringIntToString","1002e710","char * StringIntToString(int param_1\, char * param_2\, int param_3)","27"
"StringFormat","1002e730","int StringFormat(char * param_1\, char * param_2\, ...)","36"
"MemSet","1002e760","void * MemSet(void * param_1\, int param_2\, int param_3)","21"
"MemCopy","1002e780","void * MemCopy(void * param_1\, void * param_2\, uint param_3)","27"
"TTask","1002e7a0","undefined TTask(TTask * this)","56"
"~TTask","1002e7e0","void ~TTask(TTask * this)","101"
"Create","1002e850","bool Create(TTask * this)","153"
"CreateFailed","1002e8f0","bool CreateFailed(TTask * this)","102"
"Activate","1002e960","void Activate(TTask * this\, bool param_1)","67"
"OnDeactivate","1002ea00","void OnDeactivate(TTask * this)","1"
"OnActivate","1002ea10","void OnActivate(TTask * this)","1"
"OnChildDied","1002ea20","void OnChildDied(TTask * this\, TClass * param_1\, TTask * param_2)","3"
"OnChildDying","1002ea30","bool OnChildDying(TTask * this\, TTask * param_1)","8"
"OnDestroy","1002ea40","void OnDestroy(TTask * this)","1"
"OnUpdate","1002ea50","bool OnUpdate(TTask * this\, float param_1)","8"
"OnCreate","1002ea60","bool OnCreate(TTask * this)","6"
"DestroyTask","1002ea70","void DestroyTask(TTask * this)","16"
"IsDying","1002ea80","bool IsDying(TTask * this)","16"
"IsActive","1002ea90","bool IsActive(TTask * this)","16"
"IsCreated","1002eaa0","bool IsCreated(TTask * this)","16"
"GetScheduler","1002eab0","TScheduler * GetScheduler(TTask * this)","4"
"DeinitialiseStatic","1002eac0","void DeinitialiseStatic(void)","1"
"InitialiseStatic","1002ead0","void InitialiseStatic(void)","1"
"CreateObjectInPlace","1002eae0","TObject * CreateObjectInPlace(void * param_1)","41"
"CreateObject","1002eb10","TObject * CreateObject(void)","39"
"GetClass","1002eb40","TClass * GetClass(TTask * this)","6"
"Create","1002eb50","void Create(TMutexLock * this\, TMutex * a_pMutex)","83"
"Destroy","1002ebb0","void Destroy(TMutexLock * this)","24"
"TTimer","1002ec60","undefined TTimer(TTimer * this)","61"
"OnUpdate","1002eca0","bool OnUpdate(TTimer * this\, float param_1)","237"
"OnDestroy","1002ede0","void OnDestroy(TTimer * this)","1"
"SetModeStopped","1002edf0","void SetModeStopped(TTimer * this)","15"
"SetModeContinuous","1002ee00","void SetModeContinuous(TTimer * this)","15"
"SetModeWaitFor","1002ee10","void SetModeWaitFor(TTimer * this\, float param_1)","24"
"SetModeLoop","1002ee30","void SetModeLoop(TTimer * this\, int param_1)","31"
"SetModeOnce","1002ee50","void SetModeOnce(TTimer * this)","15"
"~TTimer","1002ee60","void ~TTimer(TTimer * this)","26"
"DeinitialiseStatic","1002ee80","void DeinitialiseStatic(void)","1"
"InitialiseStatic","1002ee90","void InitialiseStatic(void)","1"
"CreateObjectInPlace","1002eea0","TObject * CreateObjectInPlace(void * param_1)","26"
"CreateObject","1002eec0","TObject * CreateObject(void)","40"
"GetClass","1002eef0","TClass * GetClass(TTimer * this)","6"
"operator=","1002ef00","TriggerEvent * operator=(TriggerEvent * this\, TriggerEvent * param_1)","31"
"TriggerEvent","1002ef20","undefined TriggerEvent(TriggerEvent * this\, int param_1\, int param_2\, float param_3\, float param_4)","32"
"RegisterUser","1002ef40","short RegisterUser(TUserHandler * this\, TUser * a_rUser)","115"
"FindUser","1002efc0","TUser * FindUser(TUserHandler * this\, char * param_1)","97"
"TUser","1002f030","undefined TUser(TUser * this\, char * a_sName)","91"
"Deregister","1002f0d0","void Deregister(TUser * this)","41"
"Register","1002f100","short Register(TUser * this)","18"
"~TUserHandler","1002f120","void ~TUserHandler(TUserHandler * this)","1"
"TUserHandler","1002f130","undefined TUserHandler(TUserHandler * this)","26"
"DeregisterUser","1002f150","void DeregisterUser(TUserHandler * this\, TUser * param_1)","46"
"Normalise","1002f180","void Normalise(TVector2 * this)","76"
"IsNormalised","1002f1d0","bool IsNormalised(TVector2 * this\, float param_1)","80"
"Distance","1002f220","float Distance(TVector2 * param_1\, TVector2 * param_2)","29"
"Lerp","1002f240","void Lerp(TVector2 * this\, TVector2 * param_1\, TVector2 * param_2\, float param_3)","42"
"Rotate","1002f270","void Rotate(TVector2 * this\, float param_1)","75"
"SubXZ","1002f2c0","void SubXZ(TVector3 * param_1\, TVector3 * param_2\, TVector2 * param_3)","38"
"GetVector3XZ","1002f360","TVector3 GetVector3XZ(TVector2 * this)","24"
"GetVector3XY","1002f380","TVector3 GetVector3XY(TVector2 * this)","24"
"SetXZFromVector3","1002f3a0","void SetXZFromVector3(TVector2 * this\, TVector3 * param_1)","17"
"SetXYFromVector3","1002f3c0","void SetXYFromVector3(TVector2 * this\, TVector3 * param_1)","17"
"AddXZ","1002f3e0","void AddXZ(TVector3 * param_1\, TVector3 * param_2\, TVector2 * param_3)","38"
"SetPerpendicular","1002f410","void SetPerpendicular(TVector2 * this)","13"
"DistanceSq","1002f420","float DistanceSq(TVector2 * param_1\, TVector2 * param_2)","27"
"CrossProduct","1002f440","float CrossProduct(TVector2 * param_1\, TVector2 * param_2)","23"
"DotProduct","1002f460","float DotProduct(TVector2 * param_1\, TVector2 * param_2)","23"
"Magnitude","1002f480","float Magnitude(TVector2 * this)","14"
"MagnitudeSq","1002f490","float MagnitudeSq(TVector2 * this)","12"
"IsEqual","1002f4a0","bool IsEqual(TVector2 * this\, TVector2 * param_1)","37"
"Divide","1002f4d0","void Divide(TVector2 * this\, float param_1)","27"
"Divide","1002f4f0","void Divide(TVector2 * this\, TVector2 * param_1)","22"
"Multiply","1002f510","void Multiply(TVector2 * this\, float param_1)","21"
"Multiply","1002f530","void Multiply(TVector2 * this\, TVector2 * param_1)","22"
"Subtract","1002f550","void Subtract(TVector2 * this\, TVector2 * param_1)","22"
"Add","1002f570","void Add(TVector2 * this\, TVector2 * param_1)","22"
"Negate","1002f590","void Negate(TVector2 * this)","15"
"Abs","1002f5a0","void Abs(TVector2 * this)","15"
"Divide","1002f5b0","void Divide(TVector2 * this\, TVector2 * param_1\, float param_2)","31"
"Divide","1002f5d0","void Divide(TVector2 * this\, TVector2 * param_1\, TVector2 * param_2)","26"
"Multiply","1002f5f0","void Multiply(TVector2 * this\, TVector2 * param_1\, float param_2)","25"
"Multiply","1002f610","void Multiply(TVector2 * this\, TVector2 * param_1\, TVector2 * param_2)","26"
"Subtract","1002f630","void Subtract(TVector2 * this\, TVector2 * param_1\, TVector2 * param_2)","26"
"Add","1002f650","void Add(TVector2 * this\, TVector2 * param_1\, TVector2 * param_2)","26"
"Negate","1002f670","void Negate(TVector2 * this\, TVector2 * param_1)","21"
"Abs","1002f690","void Abs(TVector2 * this\, TVector2 * param_1)","21"
"Set","1002f6b0","void Set(TVector2 * this\, float * param_1)","17"
"operator/","1002f6d0","TVector2 operator/(TVector2 * this\, float param_1)","24"
"operator/","1002f6f0","TVector2 operator/(TVector2 * this\, TVector2 * param_1)","24"
"operator*","1002f710","TVector2 operator*(TVector2 * this\, float param_1)","24"
"operator*","1002f730","TVector2 operator*(TVector2 * this\, TVector2 * param_1)","24"
"operator-","1002f750","TVector2 operator-(TVector2 * this\, TVector2 * param_1)","24"
"operator+","1002f770","TVector2 operator+(TVector2 * this\, TVector2 * param_1)","24"
"Abs","1002f790","void Abs(TVector3 * this\, TVector3 * param_1)","29"
"Add","1002f7b0","void Add(TVector3 * this\, TVector3 * param_1\, TVector3 * param_2)","35"
"Subtract","1002f7e0","void Subtract(TVector3 * this\, TVector3 * param_1\, TVector3 * param_2)","35"
"Multiply","1002f810","void Multiply(TVector3 * this\, TVector3 * param_1\, TVector3 * param_2)","35"
"Divide","1002f840","void Divide(TVector3 * this\, TVector3 * param_1\, TVector3 * param_2)","35"
"Abs","1002f870","void Abs(TVector3 * this)","23"
"Subtract","1002f890","void Subtract(TVector3 * this\, TVector3 * param_1)","31"
"Divide","1002f8b0","void Divide(TVector3 * this\, TVector3 * param_1)","31"
"Normalise","1002f8d0","void Normalise(TVector3 * this)","94"
"IsNormalised","1002f930","bool IsNormalised(TVector3 * this\, float param_1)","87"
"IsReasonable","1002f990","bool IsReasonable(TVector3 * this\, float param_1)","101"
"DistanceSq","1002fa00","float DistanceSq(TVector3 * param_1\, TVector3 * param_2)","39"
"Distance","1002fa30","float Distance(TVector3 * param_1\, TVector3 * param_2)","41"
"CrossProduct","1002fa60","void CrossProduct(TVector3 * this\, TVector3 * param_1\, TVector3 * param_2)","71"
"Lerp","1002fab0","void Lerp(TVector3 * this\, TVector3 * param_1\, TVector3 * param_2\, float param_3)","57"
"Lerp","1002faf0","void Lerp(TVector3 * this\, TVector3 * param_1\, float param_2)","53"
"Clip","1002fb30","void Clip(TVector3 * this\, float param_1\, float param_2)","49"
"RotateX","1002fb70","void RotateX(TVector3 * this\, float param_1)","75"
"RotateY","1002fbc0","void RotateY(TVector3 * this\, float param_1)","75"
"RotateZ","1002fc10","void RotateZ(TVector3 * this\, float param_1)","75"
"GetScalarProjectionOnUnit","1002fda0","float GetScalarProjectionOnUnit(TVector3 * this\, TVector3 * param_1)","27"
"GetScalarProjection","1002fdc0","float GetScalarProjection(TVector3 * this\, TVector3 * param_1)","49"
"SetUnitVectorProjection","1002fe00","void SetUnitVectorProjection(TVector3 * this\, TVector3 * param_1)","69"
"SetVectorProjection","1002fe50","void SetVectorProjection(TVector3 * this\, TVector3 * param_1)","69"
"DotProduct","1002fea0","float DotProduct(TVector3 * param_1\, TVector3 * param_2)","31"
"Magnitude","1002fec0","float Magnitude(TVector3 * this)","21"
"MagnitudeSq","1002fee0","float MagnitudeSq(TVector3 * this)","19"
"IsEqual","1002ff00","bool IsEqual(TVector3 * this\, TVector3 * param_1)","48"
"Divide","1002ff30","void Divide(TVector3 * this\, float param_1)","35"
"Multiply","1002ff60","void Multiply(TVector3 * this\, float param_1)","29"
"Multiply","1002ff80","void Multiply(TVector3 * this\, TVector3 * param_1)","31"
"Add","1002ffa0","void Add(TVector3 * this\, TVector3 * param_1)","31"
"Negate","1002ffc0","void Negate(TVector3 * this)","23"
"Divide","1002ffe0","void Divide(TVector3 * this\, TVector3 * param_1\, float param_2)","39"
"Multiply","10030010","void Multiply(TVector3 * this\, TVector3 * param_1\, float param_2)","33"
"Negate","10030040","void Negate(TVector3 * this\, TVector3 * param_1)","29"
"Set","10030060","void Set(TVector3 * this\, float * param_1)","23"
"operator/","10030080","TVector3 operator/(TVector3 * this\, float param_1)","24"
"operator/","100300a0","TVector3 operator/(TVector3 * this\, TVector3 * param_1)","24"
"operator*","100300c0","TVector3 operator*(TVector3 * this\, float param_1)","24"
"operator*","100300e0","TVector3 operator*(TVector3 * this\, TVector3 * param_1)","24"
"operator-","10030100","TVector3 operator-(TVector3 * this\, TVector3 * param_1)","24"
"operator+","10030120","TVector3 operator+(TVector3 * this\, TVector3 * param_1)","24"
"Set","10030140","void Set(TVector4 * this\, float * param_1)","29"
"Abs","10030160","void Abs(TVector4 * this\, TVector4 * param_1)","37"
"Negate4","10030190","void Negate4(TVector4 * this\, TVector4 * param_1)","37"
"Add","100301c0","void Add(TVector4 * this\, TVector4 * param_1\, TVector4 * param_2)","41"
"Subtract","100301f0","void Subtract(TVector4 * this\, TVector4 * param_1\, TVector4 * param_2)","41"
"Subtract4","10030220","void Subtract4(TVector4 * this\, TVector4 * param_1\, TVector4 * param_2)","44"
"Multiply","10030250","void Multiply(TVector4 * this\, TVector4 * param_1\, TVector4 * param_2)","41"
"Multiply","10030280","void Multiply(TVector4 * this\, TVector4 * param_1\, float param_2)","39"
"Divide","100302b0","void Divide(TVector4 * this\, TVector4 * param_1\, TVector4 * param_2)","41"
"Divide","100302e0","void Divide(TVector4 * this\, TVector4 * param_1\, float param_2)","45"
"Max","10030310","void Max(TVector4 * this\, TVector4 * param_1\, TVector4 * param_2)","110"
"Max","10030380","void Max(TVector4 * this\, TVector4 * param_1\, float param_2)","107"
"Min","100303f0","void Min(TVector4 * this\, TVector4 * param_1\, TVector4 * param_2)","110"
"Min","10030460","void Min(TVector4 * this\, TVector4 * param_1\, float param_2)","107"
"Sin","100304d0","void Sin(TVector4 * this\, TVector4 * param_1)","37"
"Cos","10030500","void Cos(TVector4 * this\, TVector4 * param_1)","37"
"Abs","10030530","void Abs(TVector4 * this)","31"
"Negate4","10030550","void Negate4(TVector4 * this)","31"
"Subtract","10030570","void Subtract(TVector4 * this\, TVector4 * param_1)","31"
"Multiply4","10030590","void Multiply4(TVector4 * this\, TVector4 * param_1)","40"
"Divide","100305c0","void Divide(TVector4 * this\, TVector4 * param_1)","31"
"Max","100305e0","void Max(TVector4 * this\, TVector4 * param_1)","106"
"Max","10030650","void Max(TVector4 * this\, float param_1)","98"
"Min","100306c0","void Min(TVector4 * this\, TVector4 * param_1)","109"
"Min","10030730","void Min(TVector4 * this\, float param_1)","98"
"IsEqual","100307a0","bool IsEqual(TVector4 * this\, TVector4 * param_1)","59"
"Normalise","100307e0","void Normalise(TVector4 * this)","94"
"DistanceSq","10030840","float DistanceSq(TVector4 * param_1\, TVector4 * param_2)","39"
"Distance","10030870","float Distance(TVector4 * param_1\, TVector4 * param_2)","41"
"CrossProduct","100308a0","void CrossProduct(TVector4 * this\, TVector4 * param_1\, TVector4 * param_2)","77"
"Lerp","100308f0","void Lerp(TVector4 * this\, TVector4 * param_1\, TVector4 * param_2\, float param_3)","72"
"Lerp3","10030940","void Lerp3(TVector4 * this\, TVector4 * param_1\, TVector4 * param_2\, float param_3)","63"
"RotateX","10030980","void RotateX(TVector4 * this\, float param_1)","75"
"RotateY","100309d0","void RotateY(TVector4 * this\, float param_1)","75"
"RotateZ","10030a20","void RotateZ(TVector4 * this\, float param_1)","75"
"DotProduct4","10030b90","float DotProduct4(TVector4 * param_1\, TVector4 * param_2)","39"
"DotProduct3","10030bc0","float DotProduct3(TVector4 * param_1\, TVector4 * param_2)","31"
"Magnitude","10030be0","float Magnitude(TVector4 * this)","21"
"MagnitudeSq","10030c00","float MagnitudeSq(TVector4 * this)","19"
"Divide","10030c20","void Divide(TVector4 * this\, float param_1)","35"
"Multiply","10030c50","void Multiply(TVector4 * this\, float param_1)","29"
"Multiply","10030c70","void Multiply(TVector4 * this\, TVector4 * param_1)","31"
"Add","10030c90","void Add(TVector4 * this\, TVector4 * param_1)","31"
"Negate3","10030cb0","void Negate3(TVector4 * this)","23"
"Negate3","10030cd0","void Negate3(TVector4 * this\, TVector4 * param_1)","35"
"operator/","10030d00","TVector4 * operator/(TVector4 * this\, TVector4 * __return_storage_ptr__\, float param_1)","24"
"operator/","10030d20","TVector4 * operator/(TVector4 * this\, TVector4 * __return_storage_ptr__\, TVector4 * param_1)","24"
"operator*","10030d40","TVector4 * operator*(TVector4 * this\, TVector4 * __return_storage_ptr__\, float param_1)","24"
"operator*","10030d60","TVector4 * operator*(TVector4 * this\, TVector4 * __return_storage_ptr__\, TVector4 * param_1)","24"
"operator-","10030d80","TVector4 * operator-(TVector4 * this\, TVector4 * __return_storage_ptr__\, TVector4 * param_1)","24"
"operator+","10030da0","TVector4 * operator+(TVector4 * this\, TVector4 * __return_storage_ptr__\, TVector4 * param_1)","24"
"TWString","10030dc0","undefined TWString(TWString * this)","39"
"TWString","10030df0","undefined TWString(TWString * this\, int param_1)","44"
"Format","10030e20","TWString * Format(TWString * this\, ushort * param_1\, ...)","82"
"Mid","10030e80","TWString Mid(TWString * this\, int param_1\, int param_2)","170"
"Copy","10030f30","void Copy(TWString * this\, TWString * param_1\, int param_2)","92"
"Copy","10030f90","void Copy(TWString * this\, TCString * param_1\, int param_2)","81"
"Copy","10030ff0","void Copy(TWString * this\, ushort * param_1\, int param_2)","90"
"Copy","10031050","void Copy(TWString * this\, char * param_1\, int param_2)","84"
"Compare","100310b0","int Compare(TWString * this\, ushort * param_1\, int param_2)","191"
"CompareNoCase","10031180","int CompareNoCase(TWString * this\, ushort * param_1\, int param_2)","191"
"Concat","10031250","TWString * Concat(TWString * this\, TWString * param_1\, int param_2)","158"
"Concat","100312f0","TWString * Concat(TWString * this\, ushort * param_1\, int param_2)","154"
"Find","10031390","int Find(TWString * this\, ushort * param_1\, int param_2)","107"
"Find","10031400","int Find(TWString * this\, ushort param_1\, int param_2)","109"
"FindReverse","10031470","int FindReverse(TWString * this\, ushort param_1\, int param_2)","171"
"Truncate","10031520","void Truncate(TWString * this\, int param_1)","119"
"operator[]","100315a0","ushort * operator[](TWString * this\, int param_1)","79"
"operator+","100315f0","TWString operator+(TWString * this\, ushort * param_1)","104"
"IsIndexValid","10031660","bool IsIndexValid(TWString * this\, int param_1)","33"
"Print","10031690","TWString * Print(TWString * this)","131"
"Reset","10031720","void Reset(TWString * this)","22"
"AllocBuffer","10031740","bool AllocBuffer(TWString * this\, int param_1\, bool param_2)","293"
"operator+","10031870","TWString operator+(ushort * param_1\, TWString * param_2)","105"
"operator>=","100318e0","bool operator>=(ushort * param_1\, TWString * param_2)","40"
"operator<=","10031910","bool operator<=(ushort * param_1\, TWString * param_2)","40"
"operator>","10031940","bool operator>(ushort * param_1\, TWString * param_2)","40"
"operator<","10031970","bool operator<(ushort * param_1\, TWString * param_2)","40"
"operator!=","100319a0","bool operator!=(ushort * param_1\, TWString * param_2)","40"
"operator==","100319d0","bool operator==(ushort * param_1\, TWString * param_2)","40"
"FreeBuffer","10031a00","void FreeBuffer(TWString * this)","45"
"IsUnicode","10031a30","bool IsUnicode(TWString * this)","6"
"GetString","10031a40","ushort * GetString(TWString * this\, int param_1)","47"
"operator>=","10031a70","bool operator>=(TWString * this\, ushort * param_1)","36"
"operator>=","10031aa0","bool operator>=(TWString * this\, TWString * param_1)","38"
"operator<=","10031ad0","bool operator<=(TWString * this\, ushort * param_1)","36"
"operator<=","10031b00","bool operator<=(TWString * this\, TWString * param_1)","38"
"operator>","10031b30","bool operator>(TWString * this\, ushort * param_1)","36"
"operator>","10031b60","bool operator>(TWString * this\, TWString * param_1)","38"
"operator<","10031b90","bool operator<(TWString * this\, ushort * param_1)","36"
"operator<","10031bc0","bool operator<(TWString * this\, TWString * param_1)","38"
"operator!=","10031bf0","bool operator!=(TWString * this\, ushort * param_1)","36"
"operator!=","10031c20","bool operator!=(TWString * this\, TWString * param_1)","38"
"operator==","10031c50","bool operator==(TWString * this\, ushort * param_1)","36"
"operator==","10031c80","bool operator==(TWString * this\, TWString * param_1)","38"
"operator+","10031cb0","TWString operator+(TWString * this\, TWString * param_1)","48"
"operator+=","10031ce0","TWString * operator+=(TWString * this\, ushort * param_1)","23"
"operator+=","10031d00","TWString * operator+=(TWString * this\, TWString * param_1)","23"
"operator!","10031d20","bool operator!(TWString * this)","19"
"operator=","10031d40","TWString * operator=(TWString * this\, char * param_1)","23"
"operator=","10031d60","TWString * operator=(TWString * this\, ushort * param_1)","23"
"operator=","10031d80","TWString * operator=(TWString * this\, TCString * param_1)","23"
"operator=","10031da0","TWString * operator=(TWString * this\, TWString * param_1)","23"
"operator_unsigned_short_const*","10031dc0","ushort * operator_unsigned_short_const*(TWString * this)","3"
"MakeLower","10031dd0","TWString * MakeLower(TWString * this)","29"
"MakeUpper","10031df0","TWString * MakeUpper(TWString * this)","29"
"IsEmpty","10031e10","bool IsEmpty(TWString * this)","19"
"ExcessLength","10031e30","int ExcessLength(TWString * this)","5"
"Length","10031e40","int Length(TWString * this)","9"
